,city_id,city_names,relative_uf,capital
2771,be43af39-ecde-4c3a-8a78-cb46c78f0694,Lidianopolis,PR,0
2772,a57ad45e-6892-4717-8dcd-4f767f21c7ae,Lima Campos,MA,0
2773,5b3edd44-d601-459d-946f-3ce35fb4d14e,Lima Duarte,MG,0
2774,de4d6264-f100-49dd-bc23-6347b8cae0f6,Limeira,SP,0
2775,97e1d6ca-fea1-4b0f-b8b9-9d142309936b,Limeira do Oeste,MG,0
2776,d93496ff-15dd-4a2b-8419-2e6b637a439e,Limoeiro,PE,0
2777,2ad7dc01-f2c3-4000-9b02-eb1f8c13b0f5,Limoeiro de Anadia,AL,0
2778,01d7749f-ee66-47cd-8fcf-2f52be41e431,Limoeiro do Ajuru,PA,0
2779,eb459dc6-8b49-4810-a838-d701f3441ce1,Limoeiro do Norte,CE,0
2780,9fd1d2c6-ecba-48ff-bfe5-1bfbc804e7c3,Lindoeste,PR,0
2781,b7b7ce4c-917a-4e04-ae60-1b444f349640,Lindoia,SP,0
2782,d646d1b3-62b4-4cec-a5b3-5a72d56d5652,Lindoia do Sul,SC,0
2783,ccce7eaa-032e-4247-942e-0b99f1a113c9,Lindolfo Collor,RS,0
2784,47bf17ed-480d-43a2-969c-3c289667c4ab,Linha Nova,RS,0
2785,81f421ab-8a99-498b-883e-1ba20e1fc2e8,Linhares,ES,0
2786,0033fc45-3361-42fa-b64f-85fb1c1731d7,Lins,SP,0
2787,61c36f40-d403-4129-8df4-87ba3642e627,Livramento,PB,0
2788,87e141d3-2803-4eb8-8fc1-3161212fef36,Livramento de Nossa Senhora,BA,0
2789,f2669902-d129-48d2-8a04-f907132ad23c,Lizarda,TO,0
2790,2a3c8b2e-3533-4491-a332-0f94d4079b92,Loanda,PR,0
2791,f1d651b0-1509-449f-b392-ba190c0bc2a4,Lobato,PR,0
2792,412b7fc5-1d4a-46b3-980f-7ca82720511f,Logradouro,PB,0
2793,3b3cc012-c6bf-4469-b7a7-2720e1b35e88,Londrina,PR,0
2794,4940cdff-aea5-48c2-8761-aa5eddbeeef7,Lontra,MG,0
2795,f2a9ef0d-a4de-48c4-b583-546350458f62,Lontras,SC,0
2796,3188e3b3-a988-4e98-ac8e-4d2feeecb734,Lorena,SP,0
2797,56267e56-3a76-472e-a5f8-657586fa2a2a,Loreto,MA,0
2798,fbd1b134-2b5f-4b80-a23f-d7eb30596880,Lourdes,SP,0
2799,9590a674-8a4d-4b7a-95bd-60647053ed6c,Louveira,SP,0
2800,10c46cf6-4181-471d-92f6-eef7b84a946e,Lucas do Rio Verde,MT,0
2801,acfb50da-115d-45ba-837a-faf45685597b,Lucelia,SP,0
2802,425778bd-cfcf-4a9c-96a1-5f23dcce0b13,Lucena,PB,0
2803,99589cec-d874-49f9-b4c0-706453d6dc4b,Lucianopolis,SP,0
2804,3f192b05-8f0d-409c-b582-91597e59b42a,Luciara,MT,0
2805,b84e386f-4a7e-4805-b7af-65779eb0eb3e,Lucrecia,RN,0
2806,a014bb3f-af40-4ee5-99b4-03af101c63af,Luis Antonio,SP,0
2807,2bfbff65-075a-44cf-8e16-994dc39ccdfd,Luis Correia,PI,0
2808,1d07d9dc-4eeb-4369-9cca-45379ed503ad,Luis Domingues,MA,0
2809,6dc6d06c-8964-49e3-bfd0-fe6ee5358181,Luis Eduardo Magalhaes,BA,0
2810,991f4973-4129-442c-8b03-f538c5316109,Luis Gomes,RN,0
2811,dd11e8e0-b6f4-4c30-9b4e-9e909ae6e10c,Luisburgo,MG,0
2812,c9bd984e-5af8-4c71-81e1-87b83da394af,Luislandia,MG,0
2813,67b3f94a-c800-4985-b07a-41c64bef08d4,Luiz Alves,SC,0
2814,fea3aa3f-67c9-41f5-a6ac-f77c425abb7c,Luiziana,PR,0
2815,53209847-bf46-44cb-b5e3-5c223a09fe69,Luiziania,SP,0
2816,fc5f7c64-ed83-4d73-852f-bc2bbe5456ce,Luminarias,MG,0
2817,a1da5e0b-4ea4-4c70-a0b8-de51663a18ea,Lunardelli,PR,0
2818,57936621-bd6a-4e15-8d3a-1c68ed233ada,Lupercio,SP,0
2819,a1a31f28-a815-46f6-b93b-b6144bfce8c7,Lupionopolis,PR,0
2820,4a183338-fb8b-4437-b9e1-a38f967c061a,Lutecia,SP,0
2821,28686966-11b0-4f7c-84b9-18bb24d4dd78,Luz,MG,0
2822,e858d781-9d14-4b61-b575-309c9a39ff65,Luzerna,SC,0
2823,64ed0299-16c9-497f-9e23-5a794f32a4de,Luziania,GO,0
2824,291ff665-a158-49d1-bcca-958e61ad66d0,Luzilandia,PI,0
2825,e7943d2a-b07f-4cb8-be25-e7143f848376,Luzinopolis,TO,0
2826,29f063d6-f07e-4ac2-95de-d64af9a0e5b6,Macae,RJ,0
2827,27e6180b-08fe-4b12-b980-83e7641d92c4,Macaiba,RN,0
2828,8e473287-6ee5-4204-ab25-06a7f3df9535,Macajuba,BA,0
2829,7c5116fc-fabc-4bfc-bb2c-52f9faf5e245,Macambara,RS,0
2830,2b093b21-2a9c-4412-aa0a-ec4fdaa318f5,Macambira,SE,0
2831,6596adba-23fa-4dcb-ab80-3df08f52867a,Macapa,AP,1
2832,0fe9c4d8-dbb7-418a-b213-d0904b1713c0,Macaparana,PE,0
2833,110f3650-e2d9-4a4d-b027-0fd341fd2450,Macarani,BA,0
2834,01571cf0-49dc-4d84-b66b-0ff5bbda6ff8,Macatuba,SP,0
2835,b77f5cf5-2fd7-46a9-a43d-42bd561dbda9,Macau,RN,0
2836,ec334e09-e5fd-4138-bacf-9758c61ac451,Macaubal,SP,0
2837,19553209-f737-46c4-9855-9dbc6fd9aeb8,Macaubas,BA,0
2838,28677c17-c9d6-41d1-826a-0d50ed557ad6,Macedonia,SP,0
2839,867541fd-3b2e-47fb-ba09-c9454d57d7ca,Maceio,AL,1
2840,b9000c77-c774-437c-853f-c07b584ed2eb,Machacalis,MG,0
2841,6a3e04ec-6332-438d-8f9e-1632e34979b3,Machadinho,RS,0
2842,fdd3c168-7baa-440f-9c91-91b3acf2d0dc,Machadinho D'Oeste,RO,0
2843,d2feb146-2e75-4d65-b10f-f78dee1fb39d,Machado,MG,0
2844,ee6109c8-cf75-4708-b73a-ef5175810788,Machados,PE,0
2845,82c0c2ac-9552-4907-afd1-ae259450b6e7,Macieira,SC,0
2846,a83f345e-741a-429d-8d20-f3f86d723ddd,Macuco,RJ,0
2847,e60082b7-f204-43b4-b13e-75cbefc7dfdd,Macurure,BA,0
2848,a6013eec-8730-4f24-8a4d-e99320c14313,Madalena,CE,0
2849,c140bfbe-d705-46ff-8d1d-9805c3565ede,Madeiro,PI,0
2850,0853ddbc-5c1a-4d11-90a8-1df815d54b69,Madre de Deus,BA,0
2851,9dcc00c0-8c44-4574-9982-9f27de99bb91,Madre de Deus de Minas,MG,0
2852,db481220-b18b-4882-a1fa-45923198db3c,Mae d'Agua,PB,0
2853,d697470a-d244-4a39-af37-28f6e820b269,Mae do Rio,PA,0
2854,6c133f8b-c835-4953-9768-1549633751e8,Maetinga,BA,0
2855,99b4003d-07ab-40ee-bc8c-cf37caf1a683,Mafra,SC,0
2856,3a18898d-0754-4409-ae5c-02400f730aea,Magalhaes Barata,PA,0
2857,9256d85f-0099-4cc6-b24d-fb1c0a265a0b,Magalhaes de Almeida,MA,0
2858,328a7ec9-a6ad-46e2-a55a-8f22fe96d160,Magda,SP,0
2859,88e87563-a22c-4eed-902e-84a2db7a1c83,Mage,RJ,0
2860,f0aa8d78-28af-4df4-bafd-1f63c9261eb0,Maiquinique,BA,0
2861,ac2f21a9-4194-4eb4-b9b3-880ce465f524,Mairi,BA,0
2862,87c7336d-86f8-4bc8-b8bb-59b8e18ae8cf,Mairinque,SP,0
2863,b496bfa5-5e99-4f07-9ad6-08a36c433d6d,Mairipora,SP,0
2864,3e1763be-3245-4fe6-b56f-e6be954e0016,Mairipotaba,GO,0
2865,24e1e8ce-fade-491c-b0ac-e4c6fd02ff20,Major Gercino,SC,0
2866,cb92752f-fc07-4e74-bad0-98bc3b5b5f37,Major Isidoro,AL,0
2867,a8b1b2e8-873b-4791-b3f7-46c6db066709,Major Sales,RN,0
2868,f2c1beb3-bb34-49ac-9b02-89c24d2dc52a,Major Vieira,SC,0
2869,38935834-8cd5-4061-82fa-3aef545808fd,Malacacheta,MG,0
2870,d6739ebc-104f-4de9-b7ef-1f871ad2457a,Malhada,BA,0
2871,bd9cb7df-159b-426b-84ab-b64d25ab16ea,Malhada de Pedras,BA,0
2872,11de7aba-2a71-40df-bc04-2a3b4ff01931,Malhada dos Bois,SE,0
2873,f21e3ba7-8b0f-4e13-a476-7d63e946ee82,Malhador,SE,0
2874,45225547-7fda-43ea-8d3e-73e60f120667,Mallet,PR,0
2875,a4ec1431-ed9c-405b-820a-d0151291af7e,Malta,PB,0
2876,a83e9554-03ae-4144-8fc6-8362cfbd91c9,Mamanguape,PB,0
2877,2339b376-ebed-4e6f-95bc-9dbc845f0abb,Mambai,GO,0
2878,89cdfbd9-d212-4abe-a86e-0ea9a4367bb9,Mambore,PR,0
2879,eb8d40be-c9c0-4945-89fb-1122ce089933,Mamonas,MG,0
2880,83a39f26-b198-4079-877e-7fc63e672a1e,Mampituba,RS,0
2881,b4311e1a-599b-43fb-b72b-ad2cf0d2d8d8,Manacapuru,AM,0
2882,6bbe3042-f934-49ba-8d99-b06786f29cc2,Manaira,PB,0
2883,f5e1dbb1-2f54-428e-a046-2b8aa6383d3c,Manaquiri,AM,0
2884,e0be9b50-1414-4eed-81fb-258203252812,Manari,PE,0
2885,3de916b2-a7fe-4a96-a397-09435d47ac65,Manaus,AM,1
2886,79a9ef15-35e3-4e96-8d34-d45b441d8aba,Mancio Lima,AC,0
2887,22cd5bc4-ff1a-4de5-a8d5-b4e20347ef45,Mandaguacu,PR,0
2888,fe05e34d-d7f3-45a4-87ce-437cc62f3a96,Mandaguari,PR,0
2889,f012b4dc-8573-4b04-a7c0-81116f12e88e,Mandirituba,PR,0
2890,24aa1862-28c2-47e5-89cc-8ea490983655,Manduri,SP,0
2891,4b6a8dbc-27d9-472c-b782-a474d37c5532,Manfrinopolis,PR,0
2892,b3d02b55-cc34-4cec-93d9-7c3a5f098dae,Manga,MG,0
2893,05b941cf-e1ef-4ef1-bac3-7577622ae148,Mangaratiba,RJ,0
2894,81bb4e82-dcf2-478d-a750-505fefde2e21,Mangueirinha,PR,0
2895,a1721191-5774-4e1f-95ab-3f8cf1598776,Manhuacu,MG,0
2896,16bcfa94-9d91-4241-ab93-e26b35e6c71c,Manhumirim,MG,0
2897,725127c7-44ba-49be-8903-3da43cd15078,Manicore,AM,0
2898,2c8df959-34fe-42aa-8675-47fde0401be1,Manoel Emidio,PI,0
2899,5ba42bfc-01c4-47de-803a-290aa748173d,Manoel Ribas,PR,0
2900,32740852-d832-4819-90e5-1bf8462fb35f,Manoel Urbano,AC,0
2901,280ce7a3-2446-4099-a7fa-6d0bda8d0fd3,Manoel Viana,RS,0
2902,59908b87-e520-4964-98b5-813c48ddac17,Manoel Vitorino,BA,0
2903,032850c7-b09d-433f-afb9-a65350a07ddc,Mansidao,BA,0
2904,e2c5df1e-08f2-410a-be53-495c0b74744e,Mantena,MG,0
2905,2a21adfd-42c9-4fcf-afa1-a135945b3114,Mantenopolis,ES,0
2906,82306b9d-7e35-47c4-bd3a-a67322b14eb8,Maquine,RS,0
2907,ce61ff82-1efc-4626-a461-e77acd10150b,Mar de Espanha,MG,0
2908,60f70dec-7b2f-4128-914d-d47763eaec85,Mar Vermelho,AL,0
2909,7c50c1b0-ba6c-4dcc-925f-9f1fd6bbbdbb,Mara Rosa,GO,0
2910,f625d6c6-c698-40a2-a330-e3ca2117ca10,Maraa,AM,0
2911,92cedb44-9671-4fe8-9c73-e3196577ebe3,Maraba,PA,0
2912,44d6e615-90db-4aed-941c-346200f7c175,Maraba Paulista,SP,0
2913,a0940bf9-119e-4031-b21a-aea6de2e464c,Maracacume,MA,0
2914,20267829-f11a-4bbf-b673-81890361a355,Maracai,SP,0
2915,1c3bfe29-0f1f-495d-9249-ca9c15f27031,Maracaja,SC,0
2916,aa60ac63-70d3-4bbc-92d6-36bb2d3cb759,Maracaju,MS,0
2917,cd905f00-e2c2-41f2-81d6-6c809bc60793,Maracana,PA,0
2918,fc0cd169-8624-49de-a43b-bdbeadbd7e22,Maracanau,CE,0
2919,fcf6af8f-ffc8-46f0-a7cc-35f7a0edac7a,Maracas,BA,0
2920,4b917ec6-5b95-4112-b422-79548f96bc53,Maragogi,AL,0
2921,0afcbc7c-7b98-4c19-a3a7-03111dc9d607,Maragogipe,BA,0
2922,47861c65-c85c-48b7-bc4b-462269f2997e,Maraial,PE,0
2923,09d762a7-3a4e-41e2-ac1d-8423783a7190,Maraja do Sena,MA,0
2924,923d4ec3-eb8c-4720-a6af-b4ff96777d27,Maranguape,CE,0
2925,17aefbcd-fc4b-4c2e-bea5-a94d460e37f0,Maranhaozinho,MA,0
2926,cbad495f-7e9b-4c84-af5f-42f104c01148,Marapanim,PA,0
2927,67e680e5-b5ca-4a3d-abf9-f0e227680c2c,Marapoama,SP,0
2928,c8bc0454-f1d4-4e92-970b-b76ee184962f,Marata,RS,0
2929,ad401167-0c78-48e2-adec-bc1e1e574d81,Marataizes,ES,0
2930,75acda6c-6527-42c2-bcb7-f5b23df1c14c,Marau,RS,0
2931,34e58a91-b57a-40c2-ac3a-38fc223c0418,Marau,BA,0
2932,01b5ba41-b858-49c0-9df6-4b8b7a0a76ee,Maravilha,AL,0
2933,afca676e-7037-4aa7-8f5c-a417e39ae9db,Maravilha,SC,0
2934,cea2e2be-0606-4654-96c6-7e2e2649c175,Maravilhas,MG,0
2935,395872db-94e9-4968-8e75-971f2ec2b97a,Marcacao,PB,0
2936,667e00ca-b2a0-451c-b70a-8de390ee4240,Marcelandia,MT,0
2937,d91734f9-8951-4f4e-9094-d5e01272946e,Marcelino Ramos,RS,0
2938,5c4f932e-eeba-4456-9edd-cea1f038c3f2,Marcelino Vieira,RN,0
2939,5da254fd-6f7f-4d86-8650-597ad42b0d44,Marcionilio Souza,BA,0
2940,948563f1-0fce-4312-8dec-056dc1b0e5b2,Marco,CE,0
2941,e8178dea-7169-4d5c-8199-770a35cbd05c,Marcolandia,PI,0
2942,1e39f037-2879-4869-97c0-cf8a7867e3d4,Marcos Parente,PI,0
2943,eeb6517e-6f39-40b5-aebb-74141ce67d4d,Marechal Candido Rondon,PR,0
2944,c91a8726-fc89-4c83-aa91-1530d7d795b4,Marechal Deodoro,AL,0
2945,aacef9d7-ffba-4f8e-ae44-f7bdb0cda704,Marechal Floriano,ES,0
2946,a55c99ff-ffa4-4487-af46-46efd398c646,Marechal Thaumaturgo,AC,0
2947,d6f7e616-e03b-4172-9162-75218e8bd832,Marema,SC,0
2948,83d1617f-164b-445e-977e-f940522654e6,Mari,PB,0
2949,611884c3-407d-4c69-a134-a26c0f793ca5,Maria da Fe,MG,0
2950,a705ecd9-035f-442a-97ea-d2b477fa381d,Maria Helena,PR,0
2951,b01d95cb-7b7e-4fdf-903d-cfe32c3f1bd6,Marialva,PR,0
2952,7c1e1808-84dc-4f5b-a2c4-bbd942c6856e,Mariana,MG,0
2953,51e65e3e-7076-4805-848a-24b1df1f04fb,Mariana Pimentel,RS,0
2954,7ba061b9-4d6e-47a1-9cd5-7c6b880891bc,Mariano Moro,RS,0
2955,e6457678-68bc-4a2c-9d75-2055bbcd1360,Marianopolis do Tocantins,TO,0
2956,a3d4bbb6-1e61-4e85-b340-1ec8f2d352b7,Mariapolis,SP,0
2957,d9cae597-ed52-4ea9-a1bf-4ac93b1b7ff2,Maribondo,AL,0
2958,93596e06-14dc-4a39-8019-b1ea5da83349,Marica,RJ,0
2959,bae9ffb7-9094-4baf-9716-97474edb2b23,Marilac,MG,0
2960,25a091af-9cc2-4d5c-802a-43eec1875b81,Marilandia,ES,0
2961,fc0afdaa-c565-4557-92c9-a4cb7c14b068,Marilandia do Sul,PR,0
2962,bd803c7e-d65b-431a-9aee-49ab7aaef13b,Marilena,PR,0
2963,3b324bc6-e952-42f1-abeb-e83f6f7c4796,Marilia,SP,0
2964,7052ea9b-7d45-4b4b-8951-216267161778,Mariluz,PR,0
2965,5fa4c5b7-1dba-4416-b603-44f70d5b3645,Maringa,PR,0
2966,dc123ec4-f8eb-4f11-8499-fec386815b3e,Marinopolis,SP,0
2967,5c89c409-5d48-4050-8ad9-25539a9e4848,Mario Campos,MG,0
2968,3f8f4449-7c48-4082-bab0-3e72479d1c4c,Mariopolis,PR,0
2969,4bdee166-cbb1-4f14-8f99-ae92f758b610,Maripa,PR,0
2970,5a0aae2e-a9e8-43a3-b22a-eada2e2e0e53,Maripa de Minas,MG,0
2971,df5fd652-357a-4ba6-b411-ee32aa935de0,Marituba,PA,0
2972,39ffe827-0355-4ff8-aade-eddc1f7242e2,Marizopolis,PB,0
2973,5eb79053-05ce-4596-be8d-c4726d7cc9b2,Marlieria,MG,0
2974,e16e9c22-325b-43b5-a56b-f9012e9e6330,Marmeleiro,PR,0
2975,2a1ca6e6-2330-43b9-967a-94b329702051,Marmelopolis,MG,0
2976,75c5a212-2159-4e66-ad97-663a65040457,Marques de Souza,RS,0
2977,fb346941-a8b3-4e2b-b01d-5eb129bf31d2,Marquinho,PR,0
2978,3e698917-603c-4123-b695-8ce46625dd00,Martinho Campos,MG,0
2979,0c8e2bfa-c68c-47be-88db-7a9144aeaf5b,Martinopole,CE,0
2980,e73f183f-1a31-47f9-9ddb-c36375c1dbf2,Martinopolis,SP,0
2981,069065fa-83c4-4390-9df4-6f28b2dcc7c2,Martins,RN,0
2982,99a18539-1226-4a1b-91d3-1521a8f861a5,Martins Soares,MG,0
2983,7a41f658-38ea-4f7a-945e-9ffda48eb27f,Maruim,SE,0
2984,0bd2b45e-ad8a-4231-be1d-a9aa23650465,Marumbi,PR,0
2985,83986c6b-732e-4656-8f3f-f0d2a5332556,Marzagao,GO,0
2986,2425eb86-f2eb-4098-92f7-e65fbfdd203a,Mascote,BA,0
2987,818c4ae8-0d74-4e18-af52-48bf38ea4a07,Massape,CE,0
2988,2c520449-a185-4163-bf62-1fb32c9f426b,Massape do Piaui,PI,0
2989,603001f0-f995-4cf6-8d35-f8fece1b4ab0,Massaranduba,PB,0
2990,7ef1c5b2-9ec3-44cd-8a5a-2c4364ac78bf,Massaranduba,SC,0
2991,2e91ae72-8b26-48a4-90d4-d4b94dc0bb50,Mata,RS,0
2992,2c4622a2-64e8-47b8-87b3-71fceba207f4,Mata de Sao Joao,BA,0
2993,26c42c95-e951-49ad-84f4-5b9fdd0e4265,Mata Grande,AL,0
2994,2f415c52-7c9e-4084-8fbf-ac9ee60fdb29,Mata Roma,MA,0
2995,8257990b-a84c-46a2-8250-029a668c7c0d,Mata Verde,MG,0
2996,9cee1d39-6c11-4951-8565-02c0be276600,Matao,SP,0
2997,847d069f-c9db-4e5f-bee2-1673a099f0ed,Mataraca,PB,0
2998,359e68be-49b0-41fb-b788-842c1909e0f6,Mateiros,TO,0
2999,380d0b24-935b-4bfa-af58-72257b522601,Matelandia,PR,0
3000,0aeefcef-a8d9-40dd-a42b-55a812d13e28,Materlandia,MG,0
3001,650b876e-6fa1-464d-b589-1ab26f87d324,Mateus Leme,MG,0
3002,a42240e1-bb95-47c4-901f-273d1e496578,Mathias Lobato,MG,0
3003,c059fa61-51a5-4fda-98de-a49ff3a9b904,Matias Barbosa,MG,0
3004,e194cf83-bedf-4234-9887-0b81f0f5ff6c,Matias Cardoso,MG,0
3005,d1d1eccd-c8d4-4193-828e-92abd4006153,Matias Olimpio,PI,0
3006,778168b7-fdec-478b-984c-e26e78f977b8,Matina,BA,0
3007,e27ee2e2-64eb-4c03-bb16-550ba63558f1,Matinha,MA,0
3008,d0361aa8-4934-4e7b-8244-84b24421b0bb,Matinhas,PB,0
3009,a93f025d-0fb6-4c80-8d12-bd3ec3bb4973,Matinhos,PR,0
3010,f425b974-6e74-4e7a-8585-9f37b265c88b,Matipo,MG,0
3011,44598548-2ebc-4724-85d1-f3f6825c9f51,Mato Castelhano,RS,0
3012,f1077247-38f5-4318-a93f-069bb3a74fea,Mato Grosso,PB,0
3013,5086a7c1-92b9-4846-9d1e-1c3f7933a59a,Mato Leitao,RS,0
3014,e2e9c25f-1ca5-4fbb-b825-04603af35f59,Mato Queimado,RS,0
3015,5a00853b-bebb-4e20-a760-1e3ae72f20d4,Mato Rico,PR,0
3016,da3c8673-b614-4950-b675-f1540890170f,Mato Verde,MG,0
3017,eb76d235-e3f3-4d1e-bab3-0fbb76e7491a,Matoes,MA,0
3018,97ece787-22bd-4844-8694-0df9e74cc4b3,Matoes do Norte,MA,0
3019,3b028ff2-c8b0-4928-8b42-e57f60b3a57e,Matos Costa,SC,0
3020,32648a91-ed5c-4e65-bf2d-31ffc1a9c01f,Matozinhos,MG,0
3021,88be3d88-1c89-4f5d-888a-53a3e06db87c,Matrincha,GO,0
3022,a2877a79-8fa6-4d37-890d-864d6abd2987,Matriz de Camaragibe,AL,0
3023,77550a4d-1084-4335-a115-82cc0013f432,Matupa,MT,0
3024,22b2f1c3-0fdf-4465-a073-16a8231e7091,Matureia,PB,0
3025,c042c369-bdce-477c-8188-6d5b7228ccee,Matutina,MG,0
3026,cf38d0bb-922e-4ffa-8a44-b7f2da6aec77,Maua,SP,0
3027,acd0ad49-083f-48bd-8c28-3f8b3c7faed8,Maua da Serra,PR,0
3028,166841ff-3fd6-406e-aca0-4d8579a13b10,Maues,AM,0
3029,1b672f52-a92a-4432-978e-fa10d7e2c0d9,Maurilandia,GO,0
3030,1ef1cfd9-ecf4-4def-85bf-64ca3f662c40,Maurilandia do Tocantins,TO,0
3031,3b080d0d-b1d7-4a9f-a2f0-795c73675843,Mauriti,CE,0
3032,859924d5-b81a-4c13-8db5-381b3bc25cbe,Maxaranguape,RN,0
3033,da95d4bf-9780-4eed-8fb0-20e5fea697c9,Maximiliano de Almeida,RS,0
3034,ced61742-ad8a-45e4-8187-cb37cf5003ae,Mazagao,AP,0
3035,0efa97db-fe1b-4563-ae3b-c82c91d7a99e,Medeiros,MG,0
3036,263812da-f1e3-4c19-aba0-f581f78ff6dc,Medeiros Neto,BA,0
3037,d471b40a-cf8e-4a6f-8ea0-bddac00a5586,Medianeira,PR,0
3038,e324c022-e805-416a-bc22-fae71dfbd66a,Medicilandia,PA,0
3039,6a531d96-f49a-45bc-962e-c8dd07c1a337,Medina,MG,0
3040,7d25a87b-649b-438b-bc77-14219d7c0011,Meleiro,SC,0
3041,ec491f16-2bf7-4590-834a-d3cbc3b26545,Melgaco,PA,0
3042,78c5d60d-ddc7-4537-9023-948e2291536f,Mendes,RJ,0
3043,2be13681-57ff-4429-b3e1-6c3607392aae,Mendes Pimentel,MG,0
3044,0f023aff-09d9-45c9-835f-e79a0a9ae5b3,Mendonca,SP,0
3045,9159ce7a-b770-4eb5-9594-2faa5d0c08e6,Mercedes,PR,0
3046,b6eed3bb-70b2-4e4f-86cb-261154cdb2f8,Merces,MG,0
3047,34f3a1a8-a730-4315-a47a-bb410fe54f32,Meridiano,SP,0
3048,6f2c54d5-3a3a-44c8-8762-022db6ab387e,Meruoca,CE,0
3049,4f38c4f8-bc20-4cbf-b127-df3032831b0b,Mesopolis,SP,0
3050,d089987b-c607-4686-ad00-bd9e90105219,Mesquita,RJ,0
3051,ffe91f42-528a-48ea-8d56-8c7dc5cd90f8,Mesquita,MG,0
3052,5128734a-c554-46d1-8634-65d6565f5f73,Messias,AL,0
3053,26ffc1de-6dc4-4994-bd30-5cd584e2704f,Messias Targino,RN,0
3054,70274a0c-6ac2-4efe-886f-3f39217592ee,Miguel Alves,PI,0
3055,3410fe86-1b6a-4c32-b3ec-484af3a28175,Miguel Calmon,BA,0
3056,cc6e4af3-f4d7-4242-b655-fbbc85d581ed,Miguel Leao,PI,0
3057,23b7d548-6f40-4d97-af51-37f7ea9256fe,Miguel Pereira,RJ,0
3058,c193d661-3c17-4921-a891-2b7ccf63b06c,Miguelopolis,SP,0
3059,42e74a64-1533-4c6c-9b31-3a35e8d1c831,Milagres,CE,0
3060,94596959-ab97-4db1-9096-b224b53384fe,Milagres,BA,0
3061,fa7e9b1c-a60f-4114-beb5-77b1e411ce48,Milagres do Maranhao,MA,0
3062,9bdafbee-60e6-4f38-9d71-5d611338c285,Milha,CE,0
3063,42300fdf-fa14-4ddf-969c-6c53322da3f1,Milton Brandao,PI,0
3064,258bdce8-6542-4a2f-a302-fdff078625ee,Mimoso de Goias,GO,0
3065,fd6ddc30-a9da-4839-b572-eda1b5cca521,Mimoso do Sul,ES,0
3066,587e3208-713e-452d-b5ba-32e226000c54,Minacu,GO,0
3067,2ce33565-61a7-414e-9739-1c7a3698a02c,Minador do Negrao,AL,0
3068,a8ee7c1d-fc22-4aa4-b047-03844643cb7d,Minas do Leao,RS,0
3069,eebf9ad6-1e7d-4e0e-81d8-931b88696203,Minas Novas,MG,0
3070,440ec1ce-0089-4117-a08f-8efd2e64f3e6,Minduri,MG,0
3071,228f8d72-cc96-4418-b6e9-71fe60f53322,Mineiros,GO,0
3072,381ddfef-3aaf-4169-b024-50d00c207f6d,Mineiros do Tiete,SP,0
3073,105b4a17-9e0d-49cc-a68e-dbc9963e528d,Ministro Andreazza,RO,0
3074,12f756cb-4487-4e13-ac36-a04acd9901ee,Mira Estrela,SP,0
3075,209f31a6-befc-4da9-9bf6-61885f04918e,Mirabela,MG,0
3076,deb16663-c6a5-4ab4-a969-97c3df319169,Miracatu,SP,0
3077,a7bd43b6-b71c-49bb-861f-6855e4443a7d,Miracema,RJ,0
3078,8a83423e-1e39-4533-b352-637a19cfd972,Miracema do Tocantins,TO,0
3079,f848588f-2fc4-416a-9552-d44672ae02d5,Mirador,MA,0
3080,8262c575-3638-4b4c-a6e9-b5fd71969e49,Mirador,PR,0
3081,6a6e9748-e207-4a41-af26-f51cde8749bb,Miradouro,MG,0
3082,edbcec8c-09d9-4222-a2f6-2e301e632c6f,Miraguai,RS,0
3083,c6274e86-87be-4dfe-88e2-7ea1ee758325,Mirai,MG,0
3084,95946f8c-1d86-453c-a511-b24d3445b28b,Miraima,CE,0
3085,543ddc66-6dea-431a-85e7-7f4833e66e6f,Miranda,MS,0
3086,618a84a3-9533-4b4b-85d7-42c7a6d9d890,Miranda do Norte,MA,0
3087,1b766aa6-7815-4304-9fee-4659e3b4583b,Mirandiba,PE,0
3088,030dbc49-9efb-4592-a522-d32105e53c87,Mirandopolis,SP,0
3089,768a607b-8911-4840-b523-baab4ad53441,Mirangaba,BA,0
3090,18c72c77-0d9a-447d-9123-3ecc067f9a20,Miranorte,TO,0
3091,3a50cf2d-5990-457d-8ae3-8bd558eab628,Mirante,BA,0
3092,6f452d32-7fdd-4236-b26d-a59e21ede6df,Mirante da Serra,RO,0
3093,179bc90f-c86b-4b79-abc7-2afeebdf1aa8,Mirante do Paranapanema,SP,0
3094,c248a33a-408c-44db-a036-05db3aaa0d9a,Miraselva,PR,0
3095,12548877-91ab-462e-a8f4-e57d1aa9c79a,Mirassol,SP,0
3096,7256889e-d805-4f30-819b-8152c83a7f76,Mirassol d'Oeste,MT,0
3097,6fa997cb-8959-434c-8e31-ba94705ecbda,Mirassolandia,SP,0
3098,eabfc980-4a32-4e44-8fec-82b525465210,Miravania,MG,0
3099,2aec8373-ea95-4c01-87a3-013faf29b3f7,Mirim Doce,SC,0
3100,b65ea909-40fa-41b2-9646-3d831f370466,Mirinzal,MA,0
3101,23d80e23-7e92-4629-b464-634456cbb859,Missal,PR,0
3102,3120543b-542a-4a51-9c46-6cbf3e42a123,Missao Velha,CE,0
3103,d983dd0a-1f5a-46e0-b751-aab1448f312d,Mocajuba,PA,0
3104,3c4598b4-a48f-495c-bc1f-69d15d16acb3,Mococa,SP,0
